age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
51,management,married,secondary,no,-2942,yes,no,unknown,23,jun,-27,2,0,0,unknown,no
27,management,married,tertiary,no,2766,yes,no,unknown,23,jun,305,-1,0,0,unknown,no
19,management,married,secondary,no,-1820,yes,no,unknown,-1,may,-67,2,0,0,unknown,no
29,technician,married,secondary,no,-3238,yes,no,unknown,16,may,1630,0,0,0,unknown,no
27,blue-collar,divorced,primary,no,2766,yes,yes,unknown,-1,jun,-241,2,-1,0,unknown,no
21,management,single,secondary,yes,-612,yes,no,unknown,6,may,205,2,-1,0,unknown,no
21,management,single,secondary,no,-2985,yes,no,unknown,16,may,848,0,0,0,unknown,no
59,blue-collar,single,secondary,no,6030,no,no,unknown,16,jun,1244,1,0,0,unknown,no
40,blue-collar,divorced,secondary,no,6054,no,no,unknown,11,may,462,1,0,0,unknown,no
51,technician,single,secondary,no,-2265,no,no,unknown,22,may,462,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,-612,yes,no,unknown,1,may,205,1,0,0,unknown,no
21,technician,single,secondary,no,2765,yes,no,unknown,23,may,-814,2,-1,0,unknown,no
27,management,single,unknown,yes,-612,yes,no,unknown,6,may,-40,0,0,0,unknown,no
51,services,married,secondary,no,6030,yes,no,unknown,11,jun,442,2,0,0,unknown,no
31,management,single,secondary,no,852,yes,no,unknown,9,may,-62,1,0,0,unknown,no
43,services,single,primary,no,852,yes,no,unknown,30,jun,-53,0,0,0,unknown,no
47,retired,single,secondary,no,2766,yes,no,unknown,9,may,-27,2,0,0,unknown,no
36,services,divorced,secondary,no,-2985,yes,no,unknown,9,may,333,2,-1,0,unknown,no
43,entrepreneur,single,secondary,no,-612,no,yes,unknown,23,jun,462,1,0,0,unknown,no
25,management,married,secondary,no,6033,yes,no,unknown,20,jun,333,1,0,0,unknown,no
15,technician,divorced,tertiary,no,9423,yes,no,unknown,16,jun,178,0,0,0,unknown,no
37,housemaid,married,tertiary,no,-45,no,no,unknown,30,jun,-814,1,0,0,unknown,no
51,admin.,single,primary,no,6030,yes,no,unknown,11,may,190,4,0,0,unknown,yes
43,management,single,unknown,no,6030,no,no,unknown,1,may,-343,1,-1,0,unknown,no
40,blue-collar,married,secondary,yes,-612,yes,no,unknown,0,jun,-246,1,-1,0,unknown,no
15,management,single,secondary,no,-1820,no,no,unknown,11,jun,2283,0,0,0,unknown,no
15,management,married,unknown,no,-5270,yes,no,unknown,23,may,-246,2,-1,0,unknown,no
65,services,married,secondary,no,2766,yes,no,unknown,6,jun,-36,0,-1,0,unknown,no
51,blue-collar,married,primary,no,-1820,yes,no,unknown,9,may,653,7,-1,0,unknown,no
47,blue-collar,married,secondary,no,2766,no,no,unknown,22,jun,-246,0,-1,0,unknown,no
21,admin.,married,secondary,no,6030,yes,no,unknown,9,may,-40,1,0,0,unknown,no
51,technician,married,secondary,no,6054,yes,no,unknown,11,may,70,7,0,0,unknown,no
21,blue-collar,married,primary,no,-1819,yes,no,unknown,23,may,462,1,0,0,unknown,no
36,blue-collar,married,unknown,no,9357,no,yes,unknown,23,jun,1630,1,0,0,unknown,no
21,blue-collar,married,secondary,no,-2985,yes,no,unknown,30,may,205,3,0,0,unknown,no
43,management,married,secondary,no,2766,yes,no,unknown,24,may,847,2,-1,0,unknown,no
27,management,single,tertiary,no,-2908,yes,no,unknown,16,may,-31,-1,-1,0,unknown,no
26,technician,single,tertiary,no,6054,yes,no,unknown,6,may,205,0,-1,0,unknown,no
55,blue-collar,married,secondary,no,6030,no,no,unknown,16,may,-67,2,-1,0,unknown,no
15,services,single,secondary,no,6030,yes,no,unknown,23,may,-40,-1,0,0,unknown,no
27,management,married,secondary,no,-3238,yes,no,unknown,6,jun,462,0,0,0,unknown,no
43,management,divorced,secondary,no,2766,yes,no,unknown,1,may,323,1,0,0,unknown,no
36,management,married,secondary,yes,6045,yes,no,unknown,1,may,-53,2,-1,0,unknown,no
34,housemaid,married,secondary,no,9423,yes,no,unknown,1,jun,-53,0,-1,0,unknown,no
65,technician,divorced,primary,yes,9423,yes,no,unknown,30,jun,-67,24,0,0,unknown,no
29,entrepreneur,married,secondary,no,-1820,yes,no,unknown,9,jun,848,1,-1,0,unknown,no
15,management,married,secondary,no,2766,yes,no,unknown,-1,may,-36,0,0,0,unknown,no
15,admin.,married,primary,no,6030,yes,no,unknown,30,may,205,0,-1,0,unknown,no
15,admin.,single,secondary,no,2766,yes,no,unknown,9,may,-343,1,-1,0,unknown,no
25,management,married,secondary,no,9423,yes,no,unknown,23,may,333,3,0,0,unknown,no
65,services,single,secondary,no,2766,no,yes,unknown,1,may,848,2,-1,0,unknown,no
65,management,married,secondary,no,2766,no,no,unknown,11,may,3387,1,0,0,unknown,no
65,management,married,secondary,yes,16582,no,no,unknown,16,may,-343,0,-1,0,unknown,no
25,management,single,tertiary,no,-1820,yes,no,unknown,6,may,1244,2,-1,0,unknown,no
27,management,married,primary,no,-5270,no,no,unknown,9,may,848,1,0,0,unknown,no
27,management,married,primary,no,-2942,yes,no,unknown,16,may,-27,3,0,0,unknown,no
47,housemaid,married,secondary,no,-612,yes,no,unknown,9,jun,-53,1,-1,0,unknown,no
27,technician,single,primary,yes,-5270,yes,no,unknown,16,may,205,2,-1,0,unknown,no
65,student,single,primary,yes,-2985,no,no,unknown,25,may,1630,1,-1,0,unknown,no
65,blue-collar,married,secondary,yes,9348,no,yes,unknown,9,jun,-67,1,0,0,unknown,no
25,admin.,divorced,secondary,no,-1820,yes,yes,unknown,1,may,-40,1,-1,0,unknown,no
65,management,single,primary,no,-2942,yes,no,unknown,23,may,653,0,0,0,unknown,no
29,admin.,single,tertiary,yes,-5270,yes,yes,unknown,6,may,-343,1,0,0,unknown,yes
21,services,single,secondary,no,2766,yes,no,unknown,1,may,-27,0,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,852,yes,no,unknown,1,may,205,0,0,0,unknown,no
31,management,single,tertiary,no,139,yes,no,unknown,30,jun,1244,24,0,0,unknown,no
65,blue-collar,divorced,secondary,no,6030,yes,no,unknown,11,may,848,3,-1,0,unknown,no
47,management,single,primary,no,-1820,yes,no,unknown,20,may,653,7,-1,0,unknown,no
43,student,single,secondary,no,-3238,yes,no,unknown,33,may,-40,7,0,0,unknown,no
34,retired,single,secondary,no,6030,yes,no,unknown,23,may,3387,2,0,0,unknown,no
27,management,married,secondary,no,-2942,no,yes,unknown,9,may,333,2,0,0,unknown,no
29,services,single,secondary,no,-612,yes,no,unknown,23,may,-53,0,0,0,unknown,no
25,services,single,unknown,no,2766,yes,no,unknown,22,may,848,1,0,0,unknown,no
47,services,divorced,tertiary,no,-612,yes,no,unknown,9,jun,333,3,0,0,unknown,no
34,admin.,married,secondary,no,9423,yes,no,unknown,9,jun,-67,2,-1,0,unknown,no
43,admin.,single,secondary,no,2766,yes,no,unknown,18,may,512,0,0,0,unknown,no
29,services,divorced,tertiary,yes,-2985,yes,no,unknown,9,jun,333,2,-1,0,unknown,no
15,unknown,single,secondary,no,-3238,yes,no,unknown,17,jun,-36,0,0,0,unknown,no
14,management,single,tertiary,no,16582,yes,yes,unknown,9,may,848,47,0,0,unknown,no
21,blue-collar,single,unknown,no,-612,yes,no,unknown,9,jun,200,1,-1,0,unknown,no
21,housemaid,married,secondary,no,-1495,yes,no,unknown,9,may,-40,1,-1,0,unknown,no
51,admin.,single,primary,no,6030,yes,no,unknown,30,jun,-343,1,-1,0,unknown,no
41,technician,single,primary,no,-13891,yes,no,unknown,11,jun,-67,2,-1,0,unknown,no
27,admin.,divorced,tertiary,no,-13925,yes,no,unknown,9,may,-27,1,-1,0,unknown,no
59,blue-collar,divorced,tertiary,no,-1820,yes,no,unknown,9,may,-53,-1,0,0,unknown,yes
43,technician,married,secondary,no,-2985,yes,no,unknown,9,may,205,7,0,0,unknown,no
15,management,married,secondary,yes,2766,yes,no,unknown,5,jun,-36,7,-1,0,unknown,no
59,admin.,single,primary,no,1782,yes,yes,unknown,6,jun,-67,2,0,0,unknown,no
36,management,married,secondary,no,6030,yes,no,unknown,30,may,1595,1,-1,0,unknown,no
65,management,married,secondary,no,9423,yes,yes,unknown,9,may,653,2,0,0,unknown,no
51,unknown,married,secondary,no,6054,yes,no,unknown,23,jun,205,2,0,0,unknown,no
51,blue-collar,married,secondary,no,6030,yes,no,unknown,6,may,1630,0,0,0,unknown,no
43,blue-collar,single,secondary,no,6030,yes,no,unknown,23,may,-246,1,-1,0,unknown,no
43,management,married,tertiary,no,6054,yes,no,unknown,9,may,205,2,-1,0,unknown,no
36,retired,single,secondary,no,16582,yes,no,unknown,-1,jun,305,2,-1,0,unknown,no
47,retired,divorced,secondary,no,6054,yes,no,unknown,9,jun,-246,0,-1,0,unknown,no
14,technician,divorced,primary,no,-13925,yes,no,unknown,9,jun,653,1,-1,0,unknown,no
15,technician,single,tertiary,no,-1820,yes,no,unknown,6,may,-343,0,-1,0,unknown,no
21,admin.,married,tertiary,no,-612,yes,no,unknown,23,may,786,3,0,0,unknown,no
47,management,single,secondary,no,-1820,yes,no,unknown,1,may,-27,0,0,0,unknown,no
59,management,single,secondary,no,9423,no,no,unknown,9,jun,1630,2,0,0,unknown,no
40,entrepreneur,married,tertiary,no,-612,yes,no,unknown,9,may,-27,1,-1,0,unknown,no
21,services,married,secondary,no,2326,yes,no,unknown,9,may,-814,1,0,0,unknown,no
29,management,divorced,secondary,no,-1784,yes,yes,unknown,11,jun,-53,1,-1,0,unknown,no
43,management,single,secondary,no,2766,no,no,unknown,22,may,-53,0,0,0,unknown,no
21,student,married,primary,no,-2936,yes,yes,unknown,16,jun,-67,2,-1,0,unknown,no
29,technician,single,secondary,no,6054,yes,no,unknown,18,may,462,1,-1,0,unknown,no
21,blue-collar,married,secondary,yes,2766,yes,yes,unknown,23,jun,-343,1,0,0,unknown,no
59,services,married,primary,no,-5252,no,no,unknown,18,may,1244,13,-1,0,unknown,no
40,technician,married,secondary,yes,-1749,yes,no,unknown,9,may,-53,2,0,0,unknown,no
65,admin.,married,secondary,no,6030,yes,no,unknown,30,may,333,1,0,0,unknown,no
51,technician,single,primary,no,-2985,yes,no,unknown,9,jun,-246,1,0,0,unknown,no
65,management,single,secondary,no,2766,yes,no,unknown,23,jun,2283,-1,0,0,unknown,yes
15,blue-collar,married,secondary,no,-1820,yes,no,unknown,16,may,-36,1,-1,0,unknown,no
43,management,divorced,secondary,no,-1820,yes,no,unknown,-1,jun,-53,-1,-1,0,unknown,no
51,admin.,single,primary,yes,852,yes,no,unknown,6,jun,353,1,-1,0,unknown,no
29,blue-collar,married,secondary,yes,-1820,yes,no,unknown,15,may,848,-1,0,0,unknown,no
43,management,married,tertiary,no,-3238,yes,no,unknown,22,may,333,1,0,0,unknown,no
55,management,married,secondary,no,16582,no,no,unknown,12,may,333,2,0,0,unknown,no
47,management,single,tertiary,no,-612,yes,no,unknown,30,jun,333,3,-1,0,unknown,no
43,self-employed,single,tertiary,no,16582,yes,no,unknown,6,jun,-67,1,0,0,unknown,yes
21,management,married,secondary,no,6030,yes,no,unknown,30,jun,848,2,-1,0,unknown,no
42,management,married,secondary,no,6030,no,no,unknown,16,may,294,0,0,0,unknown,no
65,management,married,secondary,no,852,no,no,unknown,0,may,462,0,0,0,unknown,no
43,admin.,married,secondary,yes,4949,yes,yes,unknown,6,may,205,0,-1,0,unknown,no
65,entrepreneur,married,unknown,no,-612,yes,no,unknown,23,jun,205,0,0,0,unknown,no
15,housemaid,single,secondary,no,6030,yes,yes,unknown,12,may,3387,2,-1,0,unknown,no
43,services,single,primary,yes,2766,yes,no,unknown,25,may,-245,2,-1,0,unknown,no
21,retired,single,unknown,yes,852,yes,no,unknown,9,may,-67,7,-1,0,unknown,no
34,blue-collar,married,secondary,no,-5270,no,no,unknown,23,jun,-343,1,-1,0,unknown,no
47,blue-collar,divorced,secondary,no,-3238,yes,yes,unknown,9,may,461,2,0,0,unknown,no
15,management,married,secondary,no,852,yes,no,unknown,6,jun,-53,0,-1,0,unknown,no
29,admin.,married,secondary,no,-3235,yes,no,unknown,23,jun,-67,7,-1,0,unknown,no
34,management,single,secondary,no,9423,yes,no,unknown,9,may,333,3,-1,0,unknown,no
29,management,single,tertiary,yes,-612,yes,no,unknown,16,may,2283,2,0,0,unknown,no
29,management,married,secondary,no,-2940,yes,no,unknown,23,may,848,0,0,0,unknown,no
43,blue-collar,single,primary,no,6030,yes,no,unknown,18,may,1226,3,0,0,unknown,no
34,services,single,secondary,no,-2985,yes,no,unknown,1,may,-53,1,-1,0,unknown,no
66,unknown,single,secondary,no,852,yes,no,unknown,23,may,3387,0,0,0,unknown,no
65,management,married,secondary,no,6030,yes,no,unknown,30,may,1623,0,-1,0,unknown,no
47,management,single,tertiary,no,2009,yes,no,unknown,23,jun,-53,-1,-1,0,unknown,no
25,management,married,secondary,no,7477,yes,no,unknown,9,may,-36,1,-1,0,unknown,no
27,management,single,secondary,no,852,no,yes,unknown,6,may,333,2,-1,0,unknown,no
31,technician,single,secondary,no,6044,yes,no,unknown,16,may,-67,1,0,0,unknown,no
59,student,married,tertiary,yes,-1820,yes,no,unknown,1,may,320,3,0,0,unknown,yes
51,blue-collar,married,secondary,no,-766,yes,yes,unknown,15,jun,0,0,0,0,unknown,no
53,management,married,secondary,no,-2942,yes,no,unknown,-1,may,462,0,-1,0,unknown,no
24,technician,divorced,secondary,no,9423,yes,no,unknown,23,jun,-814,1,-1,0,unknown,no
65,admin.,single,secondary,yes,-2941,no,no,unknown,16,may,1630,1,0,0,unknown,no
27,services,single,unknown,no,6030,yes,no,unknown,12,may,-66,0,-1,0,unknown,no
15,unknown,divorced,primary,yes,6054,yes,no,unknown,23,jun,1630,1,-1,0,unknown,no
65,management,divorced,primary,yes,-1820,no,no,unknown,9,may,333,0,0,0,unknown,no
66,blue-collar,single,secondary,yes,-612,yes,yes,unknown,17,may,-53,3,-1,0,unknown,no
29,self-employed,married,secondary,no,-5270,yes,no,unknown,6,may,1462,1,0,0,unknown,no
36,management,single,secondary,no,9423,yes,no,unknown,9,may,-40,3,0,0,unknown,no
36,management,divorced,secondary,no,-2985,yes,no,unknown,9,may,1027,3,0,0,unknown,no
43,unknown,married,secondary,no,2766,yes,no,unknown,6,jun,-33,3,-1,0,unknown,no
27,management,divorced,primary,no,2766,yes,no,unknown,23,may,-27,1,0,0,unknown,no
15,unknown,married,secondary,no,6054,no,no,unknown,16,may,1244,1,0,0,unknown,no
15,student,divorced,primary,yes,852,yes,no,unknown,6,may,-53,24,-1,0,unknown,no
34,management,married,secondary,no,852,yes,yes,unknown,30,may,3387,2,0,0,unknown,no
15,management,single,secondary,no,-3238,yes,no,unknown,6,may,3387,1,0,0,unknown,no
15,blue-collar,divorced,primary,no,2766,yes,no,unknown,23,jun,2256,1,-1,0,unknown,no
34,management,married,primary,no,6030,yes,no,unknown,11,jun,-343,3,0,0,unknown,yes
14,admin.,married,secondary,no,-1820,no,no,unknown,-1,may,-92,0,-1,0,unknown,no
29,blue-collar,married,primary,yes,-3238,yes,no,unknown,11,may,333,2,0,0,unknown,no
14,blue-collar,married,secondary,no,852,yes,yes,unknown,11,may,848,7,0,0,unknown,no
34,technician,divorced,tertiary,yes,-612,yes,no,unknown,11,jun,-27,-8,0,0,unknown,yes
15,management,married,secondary,no,2766,yes,yes,unknown,16,may,333,-1,-1,0,unknown,no
27,admin.,married,unknown,no,6030,yes,no,unknown,6,may,-814,7,-1,0,unknown,no
45,management,married,secondary,no,2766,yes,no,unknown,23,may,-40,1,0,0,unknown,no
27,management,single,secondary,no,6030,yes,no,unknown,22,jun,653,1,0,0,unknown,no
27,housemaid,single,secondary,no,-2942,yes,no,unknown,-1,jun,-92,-1,0,0,unknown,no
51,management,single,secondary,no,16582,yes,no,unknown,23,may,333,1,0,0,unknown,no
43,services,divorced,secondary,no,-3238,yes,no,unknown,23,may,653,3,0,0,unknown,no
43,services,single,secondary,no,-2985,yes,no,unknown,1,may,848,24,0,0,unknown,no
66,services,single,tertiary,no,852,yes,no,unknown,-1,may,-67,2,-1,0,unknown,no
51,retired,married,secondary,yes,-3238,yes,no,unknown,6,may,-27,1,0,0,unknown,no
36,admin.,divorced,secondary,no,2766,yes,no,unknown,25,may,260,2,0,0,unknown,no
30,technician,married,primary,yes,-1820,yes,no,unknown,23,jun,205,1,0,0,unknown,no
15,management,married,primary,no,-2942,yes,no,unknown,16,jun,-21,1,-1,0,unknown,no
55,services,single,primary,yes,6054,yes,yes,unknown,1,jun,-92,0,-1,0,unknown,no
36,management,single,primary,no,-3238,yes,no,unknown,30,may,-343,1,0,0,unknown,no
36,blue-collar,divorced,secondary,no,-612,yes,no,unknown,23,may,-36,0,-1,0,unknown,no
55,management,single,secondary,no,6030,yes,no,unknown,16,jun,-13,1,-1,0,unknown,no
27,management,married,secondary,no,-3238,yes,no,unknown,9,may,653,13,0,0,unknown,no
64,retired,married,tertiary,no,16498,no,no,unknown,-1,jun,-67,1,0,0,unknown,no
66,management,divorced,secondary,yes,852,no,no,unknown,9,may,-332,2,0,0,unknown,no
36,management,divorced,unknown,no,2766,yes,no,unknown,23,may,-53,2,0,0,unknown,no
27,unknown,divorced,primary,no,9416,yes,no,unknown,9,may,3387,1,0,0,unknown,no
15,management,married,secondary,no,2766,yes,no,unknown,33,jun,848,3,-1,0,unknown,no
51,housemaid,divorced,secondary,no,6030,yes,no,unknown,18,may,848,2,-1,0,unknown,no
21,technician,divorced,secondary,no,-5269,no,no,unknown,6,may,-40,2,0,0,unknown,no
47,blue-collar,married,secondary,no,2766,yes,no,unknown,9,may,49,1,-1,0,unknown,no
27,admin.,divorced,primary,no,6030,yes,no,unknown,6,may,653,1,-1,0,unknown,no
27,management,single,primary,no,9423,yes,no,unknown,22,jun,-31,1,-1,0,unknown,no
51,management,single,secondary,no,6030,yes,no,unknown,9,may,-36,0,-1,0,unknown,no
31,management,single,secondary,no,852,yes,no,unknown,22,may,-27,3,-1,0,unknown,no
21,management,married,secondary,no,6030,yes,no,unknown,6,jun,-342,2,-1,0,unknown,no
47,management,single,secondary,yes,852,yes,no,unknown,9,may,333,3,-1,0,unknown,no
25,management,single,tertiary,no,852,yes,no,unknown,30,may,333,24,0,0,unknown,no
34,retired,divorced,secondary,yes,852,yes,no,unknown,-1,may,1244,2,0,0,unknown,no
25,retired,divorced,secondary,no,2766,no,no,unknown,23,may,-343,1,-1,0,unknown,no
46,management,married,secondary,no,-612,yes,no,unknown,11,jun,333,1,0,0,unknown,no
22,blue-collar,divorced,secondary,yes,-574,yes,no,unknown,16,may,-67,3,-1,0,unknown,no
43,blue-collar,married,secondary,yes,6030,no,yes,unknown,12,may,848,2,0,0,unknown,no
36,services,married,primary,no,6030,yes,yes,unknown,22,jun,1630,1,0,0,unknown,no
25,management,single,secondary,yes,-2985,no,no,unknown,1,may,-67,1,-1,0,unknown,no
29,management,divorced,secondary,no,6030,no,no,unknown,20,may,-40,2,-1,0,unknown,no
59,technician,married,secondary,no,16535,no,no,unknown,9,jun,-67,24,-1,0,unknown,no
43,retired,divorced,secondary,yes,-2985,yes,no,unknown,9,may,42,2,-1,0,unknown,no
47,retired,single,secondary,no,-2942,yes,no,unknown,6,jun,205,2,0,0,unknown,no
47,admin.,married,secondary,yes,2766,yes,yes,unknown,1,may,-40,1,0,0,unknown,no
65,management,married,secondary,no,6030,no,no,unknown,16,jun,333,2,-1,0,unknown,no
50,admin.,married,tertiary,no,-3238,yes,no,unknown,23,jun,-36,0,0,0,unknown,no
65,blue-collar,single,primary,yes,-2942,yes,no,unknown,11,jun,-343,1,0,0,unknown,no
27,management,married,secondary,no,-5270,yes,no,unknown,20,may,205,1,0,0,unknown,no
27,management,single,secondary,no,-1436,yes,no,unknown,23,may,848,3,0,0,unknown,no
23,technician,divorced,secondary,no,6030,no,no,unknown,-1,may,465,1,0,0,unknown,no
43,admin.,married,secondary,yes,-612,yes,no,unknown,9,may,848,1,-1,0,unknown,no
36,blue-collar,married,secondary,yes,-8155,no,no,unknown,9,may,-246,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,-3238,yes,no,unknown,23,may,-36,0,-1,0,unknown,no
38,blue-collar,married,secondary,no,2766,yes,no,unknown,6,jun,848,1,0,0,unknown,no
29,housemaid,divorced,secondary,no,6030,yes,no,unknown,16,may,462,1,-1,0,unknown,no
21,entrepreneur,single,tertiary,no,2766,yes,no,unknown,9,may,-76,3,0,0,unknown,no
15,management,single,primary,no,-3238,yes,no,unknown,16,jun,-312,3,0,0,unknown,no
65,technician,divorced,secondary,yes,6030,yes,no,unknown,23,may,333,1,-1,0,unknown,no
59,services,single,secondary,yes,6054,yes,no,unknown,11,may,333,0,0,0,unknown,no
65,blue-collar,married,secondary,no,6054,no,no,unknown,10,may,848,1,0,0,unknown,no
29,management,married,secondary,no,2766,no,no,unknown,16,may,653,1,-1,0,unknown,no
55,admin.,divorced,secondary,no,-2444,yes,no,unknown,11,may,205,1,-1,0,unknown,no
43,services,divorced,secondary,no,2766,yes,no,unknown,16,may,-27,2,-1,0,unknown,no
51,management,single,secondary,no,6030,yes,no,unknown,9,may,462,0,0,0,unknown,no
34,student,single,secondary,no,852,yes,no,unknown,18,jun,-40,-1,-1,0,unknown,no
65,blue-collar,married,tertiary,yes,9423,yes,no,unknown,9,may,2283,3,0,0,unknown,no
34,technician,single,secondary,no,6030,yes,no,unknown,23,jun,-40,3,-1,0,unknown,no
43,admin.,divorced,secondary,no,-1820,yes,no,unknown,6,may,-40,1,0,0,unknown,no
65,blue-collar,married,primary,no,6030,yes,no,unknown,18,jun,1244,1,0,0,unknown,no
53,blue-collar,divorced,secondary,yes,2766,yes,yes,unknown,22,may,-814,2,0,0,unknown,no
51,management,single,secondary,yes,2766,no,yes,unknown,30,may,-67,1,0,0,unknown,no
15,admin.,married,secondary,no,6030,yes,no,unknown,23,may,767,0,-1,0,unknown,no
21,retired,married,secondary,no,-1820,yes,no,unknown,23,may,-40,13,0,0,unknown,no
